ROW_ID,ORDER_ID,ORDER_DATE,SHIP_DATE,SHIP_MODE,CUSTOMER_ID,PRODUCT_ID,SALES,QUANTITY,DISCOUNT,PROFIT,ID_EMPLOYEE
2377,US-2014-164616,19/8/2014,21/8/2014,Second Class,MS-17770,OFF-BI-10001718,76.776,4,0.7,-58.8616,7
2378,US-2014-164616,19/8/2014,21/8/2014,Second Class,MS-17770,OFF-SU-10004768,9.184,2,0.2,1.148,7
2379,CA-2015-148628,6/12/2015,11/12/2015,Standard Class,KM-16375,OFF-PA-10003883,32.75,5,0,15.065,4
2380,CA-2016-118052,6/5/2016,10/5/2016,Standard Class,BE-11455,OFF-FA-10004248,7.216,2,0.2,1.7138,7
2381,CA-2016-118052,6/5/2016,10/5/2016,Standard Class,BE-11455,OFF-PA-10002581,49.568,2,0.2,15.49,2
2382,CA-2016-118052,6/5/2016,10/5/2016,Standard Class,BE-11455,FUR-FU-10004848,54.712,7,0.2,11.6263,6
2383,US-2017-117534,25/3/2017,26/3/2017,First Class,CV-12295,OFF-AP-10002403,176.04,4,0,45.7704,4
2384,US-2017-117534,25/3/2017,26/3/2017,First Class,CV-12295,OFF-AR-10003087,16.02,9,0,4.4856,6
2385,US-2017-117534,25/3/2017,26/3/2017,First Class,CV-12295,OFF-BI-10002026,185.92,4,0.2,62.748,7
2386,US-2017-117534,25/3/2017,26/3/2017,First Class,CV-12295,TEC-PH-10000141,211.168,4,0.2,15.8376,8
2387,US-2017-117534,25/3/2017,26/3/2017,First Class,CV-12295,TEC-CO-10000971,479.984,2,0.2,59.998,9
2388,CA-2015-145065,12/12/2015,15/12/2015,First Class,DK-13375,OFF-FA-10001229,7.86,2,0,3.6156,6
2389,CA-2015-145065,12/12/2015,15/12/2015,First Class,DK-13375,OFF-BI-10002437,24.448,2,0.2,8.8624,6
2390,US-2015-127040,6/12/2015,10/12/2015,Standard Class,SG-20605,OFF-PA-10004255,6.48,1,0,3.1104,8
2391,US-2015-127040,6/12/2015,10/12/2015,Standard Class,SG-20605,OFF-PA-10001184,41.86,7,0,20.5114,7
2392,US-2015-127040,6/12/2015,10/12/2015,Standard Class,SG-20605,TEC-AC-10002637,1619.91,9,0,97.1946,4
2393,US-2015-127040,6/12/2015,10/12/2015,Standard Class,SG-20605,FUR-FU-10002878,113.92,4,0,42.1504,6
2394,CA-2016-128111,17/3/2016,23/3/2016,Standard Class,CS-12355,OFF-AR-10000588,39.68,2,0,10.3168,1
2395,CA-2015-137897,14/11/2015,19/11/2015,Standard Class,PJ-18835,TEC-AC-10002217,37.6,2,0,2.256,1
2396,CA-2015-137897,14/11/2015,19/11/2015,Standard Class,PJ-18835,TEC-AC-10001267,59.9,2,0,23.96,5
2397,CA-2015-137897,14/11/2015,19/11/2015,Standard Class,PJ-18835,OFF-PA-10004041,37,5,0,16.65,9
2398,CA-2017-169264,14/8/2017,16/8/2017,Second Class,NP-18700,OFF-LA-10001613,5.76,2,0,2.8224,8
2399,CA-2017-169264,14/8/2017,16/8/2017,Second Class,NP-18700,OFF-AR-10000246,16.68,6,0,4.3368,4
2400,CA-2017-147361,9/9/2017,15/9/2017,Standard Class,SB-20290,OFF-ST-10001809,628.81,7,0,12.5762,3
2401,CA-2017-147361,9/9/2017,15/9/2017,Standard Class,SB-20290,OFF-ST-10002214,56.45,5,0,14.677,8
2402,CA-2017-145877,1/4/2017,4/4/2017,Second Class,AS-10090,OFF-ST-10000649,94.2,6,0,23.55,4
2403,CA-2017-145877,1/4/2017,4/4/2017,Second Class,AS-10090,OFF-EN-10001990,28.4,5,0,13.348,8
2404,US-2016-110170,27/9/2016,3/10/2016,Standard Class,HM-14860,FUR-BO-10000780,956.6648,7,0.32,-225.0976,1
2405,CA-2017-108574,7/10/2017,11/10/2017,Standard Class,MG-18145,TEC-AC-10002049,1115.91,9,0,200.8638,2
2406,CA-2017-108574,7/10/2017,11/10/2017,Standard Class,MG-18145,TEC-PH-10003555,128.744,7,0.2,-28.9674,8
2407,CA-2017-108574,7/10/2017,11/10/2017,Standard Class,MG-18145,TEC-PH-10000702,79.92,10,0.2,26.973,8
2408,CA-2017-144589,20/1/2017,25/1/2017,Standard Class,TM-21010,OFF-AR-10003631,24.2,5,0,7.986,4
2409,CA-2017-144589,20/1/2017,25/1/2017,Standard Class,TM-21010,TEC-PH-10003072,359.976,3,0.2,130.4913,8
2410,CA-2017-155985,23/3/2017,25/3/2017,First Class,BE-11335,FUR-FU-10000758,211.84,8,0,76.2624,8
2411,CA-2014-162684,1/8/2014,6/8/2014,Standard Class,AS-10630,OFF-FA-10000992,5.68,2,0.2,1.917,2
2412,CA-2015-142041,7/6/2015,9/6/2015,Second Class,EM-13810,OFF-BI-10004187,7.52,5,0.2,2.632,6
2413,CA-2014-151295,12/11/2014,16/11/2014,Standard Class,JA-15970,OFF-PA-10001947,11.96,2,0,5.8604,2
2414,CA-2014-151295,12/11/2014,16/11/2014,Standard Class,JA-15970,FUR-TA-10002356,629.064,3,0.2,31.4532,9
2415,CA-2016-156300,29/12/2016,2/1/2017,Standard Class,TB-21595,FUR-CH-10001714,754.45,5,0,60.356,9
2416,CA-2015-146087,6/7/2015,11/7/2015,Standard Class,PP-18955,FUR-BO-10002824,301.96,2,0,60.392,7
2417,CA-2017-168655,12/10/2017,18/10/2017,Standard Class,ML-18040,TEC-AC-10002842,595,5,0,95.2,4
2418,CA-2017-168655,12/10/2017,18/10/2017,Standard Class,ML-18040,OFF-BI-10002082,79.872,3,0.2,29.952,7
2419,CA-2016-107202,21/5/2016,28/5/2016,Standard Class,LC-16930,TEC-MA-10000112,2396.4,10,0.2,179.73,7
2420,CA-2017-159597,9/11/2017,14/11/2017,Standard Class,MC-17590,OFF-ST-10002289,63.56,2,0,3.178,9
2421,CA-2017-159597,9/11/2017,14/11/2017,Standard Class,MC-17590,TEC-AC-10004171,99.99,1,0,43.9956,7
2422,CA-2016-155551,18/4/2016,23/4/2016,Standard Class,CR-12580,OFF-ST-10003656,230.376,3,0.2,-48.9549,5
2423,CA-2016-155551,18/4/2016,23/4/2016,Standard Class,CR-12580,OFF-PA-10001560,9.664,2,0.2,3.2616,1
2424,US-2017-147669,25/12/2017,30/12/2017,Standard Class,SV-20935,TEC-AC-10002473,158.928,7,0.2,41.7186,8
2425,US-2017-147669,25/12/2017,30/12/2017,Standard Class,SV-20935,OFF-BI-10000632,13.023,1,0.7,-10.4184,6
2426,US-2017-147669,25/12/2017,30/12/2017,Standard Class,SV-20935,FUR-TA-10002645,273.06,2,0.4,-104.673,8
2427,US-2017-147669,25/12/2017,30/12/2017,Standard Class,SV-20935,OFF-FA-10002975,39.312,13,0.2,12.7764,6
2428,CA-2016-169922,11/6/2016,17/6/2016,Standard Class,MZ-17515,OFF-BI-10003784,1.344,4,0.8,-2.1504,6
2429,CA-2016-169922,11/6/2016,17/6/2016,Standard Class,MZ-17515,OFF-BI-10001617,8.272,4,0.8,-13.6488,6
2430,CA-2016-169922,11/6/2016,17/6/2016,Standard Class,MZ-17515,FUR-FU-10004415,12.544,7,0.6,-9.0944,6
2431,CA-2017-100748,13/5/2017,20/5/2017,Standard Class,RB-19795,OFF-LA-10000240,58.48,8,0,27.4856,8
2432,CA-2017-129805,28/12/2017,2/1/2018,Standard Class,HM-14860,FUR-FU-10001935,7.4,2,0,3.034,8
2433,CA-2014-148586,25/3/2014,1/4/2014,Standard Class,AZ-10750,FUR-CH-10002439,366.786,7,0.1,65.2064,8
2434,US-2017-112613,28/5/2017,1/6/2017,Standard Class,JH-15910,TEC-PH-10001536,54.368,4,0.2,4.0776,6
2435,CA-2015-154746,14/11/2015,17/11/2015,First Class,PJ-18835,OFF-EN-10001532,33.96,2,0,16.98,8
2436,CA-2015-154746,14/11/2015,17/11/2015,First Class,PJ-18835,OFF-AP-10003057,826.11,3,0,322.1829,8
2437,CA-2017-140053,3/7/2017,10/7/2017,Standard Class,CA-12265,FUR-FU-10003708,545.85,9,0,114.6285,8
2438,CA-2014-164210,18/11/2014,20/11/2014,Second Class,PW-19240,FUR-TA-10000849,145.98,2,0.5,-99.2664,4
2439,CA-2014-164210,18/11/2014,20/11/2014,Second Class,PW-19240,OFF-PA-10002259,35.808,4,0.2,12.5328,5
2440,CA-2017-139948,17/7/2017,22/7/2017,Standard Class,SW-20455,FUR-FU-10002597,7.904,2,0.2,2.1736,5
2441,CA-2016-146934,22/5/2016,27/5/2016,Standard Class,AF-10870,TEC-PH-10004614,345,5,0,86.25,4
2442,CA-2016-146934,22/5/2016,27/5/2016,Standard Class,AF-10870,FUR-TA-10003748,174.286,2,0.3,-19.9184,4
2443,CA-2016-146934,22/5/2016,27/5/2016,Standard Class,AF-10870,OFF-AP-10003217,662.84,4,0,172.3384,8
2444,CA-2016-146934,22/5/2016,27/5/2016,Standard Class,AF-10870,TEC-AC-10002399,95.1,5,0,30.432,9
2445,CA-2016-146934,22/5/2016,27/5/2016,Standard Class,AF-10870,OFF-EN-10002973,26.88,6,0,12.9024,8
2446,CA-2016-146934,22/5/2016,27/5/2016,Standard Class,AF-10870,TEC-PH-10001336,257.98,2,0,74.8142,5
2447,CA-2015-100573,25/9/2015,1/10/2015,Standard Class,AM-10705,OFF-EN-10000461,17.48,2,0,8.2156,6
2448,CA-2016-119165,31/10/2016,6/11/2016,Standard Class,BD-11320,FUR-CH-10000988,492.835,5,0.3,-14.081,4
2449,CA-2015-128027,14/9/2015,17/9/2015,Second Class,CM-12385,OFF-ST-10001809,269.49,3,0,5.3898,4
2450,CA-2016-140207,5/11/2016,10/11/2016,Standard Class,CS-12400,OFF-BI-10003963,29.12,5,0.2,9.828,5
2451,CA-2017-140949,17/3/2017,22/3/2017,Second Class,DB-13405,OFF-LA-10000081,18.75,5,0,9,8
2452,CA-2017-140949,17/3/2017,22/3/2017,Second Class,DB-13405,TEC-PH-10000149,119.7,6,0,31.122,9
2453,CA-2017-140949,17/3/2017,22/3/2017,Second Class,DB-13405,OFF-BI-10000605,9.144,3,0.2,3.0861,8
2454,CA-2017-140949,17/3/2017,22/3/2017,Second Class,DB-13405,TEC-AC-10002399,57.06,3,0,18.2592,4
2455,CA-2017-140949,17/3/2017,22/3/2017,Second Class,DB-13405,TEC-AC-10003038,71.6,8,0,13.604,5
2456,CA-2017-140949,17/3/2017,22/3/2017,Second Class,DB-13405,OFF-ST-10000344,107.44,8,0,27.9344,6
2457,CA-2017-140949,17/3/2017,22/3/2017,Second Class,DB-13405,OFF-LA-10004093,7.31,1,0,3.4357,3
2458,CA-2017-140949,17/3/2017,22/3/2017,Second Class,DB-13405,OFF-AR-10001683,59.1,6,0,22.458,2
2459,CA-2017-140949,17/3/2017,22/3/2017,Second Class,DB-13405,OFF-ST-10003455,46.53,3,0,12.0978,2
2460,CA-2017-138548,15/8/2017,21/8/2017,Standard Class,JG-15160,OFF-AP-10002578,97.84,2,0,25.4384,8
2461,CA-2015-142419,11/7/2015,13/7/2015,Second Class,SC-20380,OFF-PA-10001763,29.97,3,0,13.4865,7
2462,CA-2015-142419,11/7/2015,13/7/2015,Second Class,SC-20380,OFF-BI-10001597,98.352,3,0.2,34.4232,1
2463,CA-2017-148691,3/12/2017,9/12/2017,Standard Class,CS-12460,OFF-BI-10001524,83.92,5,0.2,29.372,6
2464,CA-2017-148691,3/12/2017,9/12/2017,Standard Class,CS-12460,OFF-BI-10001553,14.624,2,0.2,5.1184,6
2465,CA-2017-148691,3/12/2017,9/12/2017,Standard Class,CS-12460,TEC-PH-10000576,136.99,1,0,36.9873,4
2466,CA-2017-148691,3/12/2017,9/12/2017,Standard Class,CS-12460,OFF-LA-10001317,3.15,1,0,1.512,9
2467,CA-2017-128755,4/5/2017,8/5/2017,Standard Class,MK-18160,OFF-PA-10000726,9.11,1,0,4.0995,6
2468,CA-2017-128755,4/5/2017,8/5/2017,Standard Class,MK-18160,OFF-ST-10003306,571.44,4,0,165.7176,4
2469,CA-2017-128755,4/5/2017,8/5/2017,Standard Class,MK-18160,OFF-PA-10004983,32.4,5,0,15.552,9
2470,CA-2017-128755,4/5/2017,8/5/2017,Standard Class,MK-18160,OFF-ST-10001291,16.91,1,0,4.5657,7
2471,US-2016-135923,22/1/2016,28/1/2016,Standard Class,CM-11935,FUR-FU-10002107,14.272,8,0.2,4.2816,6
2472,US-2016-135923,22/1/2016,28/1/2016,Standard Class,CM-11935,FUR-BO-10002213,451.136,4,0.2,-67.6704,8
2473,US-2016-135923,22/1/2016,28/1/2016,Standard Class,CM-11935,OFF-AP-10000692,64.864,4,0.2,6.4864,9
2474,CA-2016-114972,3/11/2016,6/11/2016,First Class,PF-19225,FUR-CH-10001190,217.584,2,0.2,-29.9178,6
2475,CA-2016-114972,3/11/2016,6/11/2016,First Class,PF-19225,TEC-AC-10000682,82.95,5,0,29.0325,6
2476,CA-2016-114972,3/11/2016,6/11/2016,First Class,PF-19225,OFF-LA-10004545,87.71,7,0,41.2237,6
2477,CA-2016-114972,3/11/2016,6/11/2016,First Class,PF-19225,OFF-AP-10003057,1101.48,4,0,429.5772,6
2478,CA-2017-102750,4/9/2017,8/9/2017,Second Class,GM-14695,FUR-TA-10000198,1322.352,3,0.2,-99.1764,6
2479,CA-2014-145212,13/9/2014,19/9/2014,Standard Class,DC-12850,OFF-AR-10002833,5.46,3,0,1.4742,8
2480,CA-2017-141992,19/6/2017,25/6/2017,Standard Class,FO-14305,OFF-SU-10002557,11.184,1,0.2,0.8388,5
2481,CA-2017-141992,19/6/2017,25/6/2017,Standard Class,FO-14305,OFF-ST-10003656,153.584,2,0.2,-32.6366,6
2482,CA-2017-147956,24/12/2017,31/12/2017,Standard Class,AH-10210,OFF-ST-10001097,1003.62,6,0,0,8
2483,CA-2017-126067,28/8/2017,3/9/2017,Standard Class,KN-16705,TEC-PH-10000912,35.168,4,0.2,11.4296,8
2484,CA-2017-126067,28/8/2017,3/9/2017,Standard Class,KN-16705,FUR-TA-10000617,1137.75,5,0,250.305,3
2485,CA-2017-126067,28/8/2017,3/9/2017,Standard Class,KN-16705,OFF-BI-10001658,99.68,5,0.2,32.396,7
2486,CA-2017-126067,28/8/2017,3/9/2017,Standard Class,KN-16705,OFF-AR-10003856,5.56,2,0,1.4456,7
2487,CA-2015-104514,2/1/2015,4/1/2015,Second Class,CB-12535,OFF-ST-10001837,85.52,2,0,22.2352,4
2488,CA-2015-104514,2/1/2015,4/1/2015,Second Class,CB-12535,OFF-AR-10001473,9.84,3,0,2.6568,7
2489,CA-2015-104514,2/1/2015,4/1/2015,Second Class,CB-12535,OFF-PA-10004285,20.04,3,0,9.6192,4
2490,CA-2015-141040,9/10/2015,13/10/2015,Second Class,TB-21250,TEC-PH-10001835,631.96,4,0,303.3408,6
2491,CA-2015-141040,9/10/2015,13/10/2015,Second Class,TB-21250,OFF-PA-10002245,23.92,4,0,10.764,7
2492,CA-2014-113579,13/12/2014,15/12/2014,Second Class,KD-16345,OFF-PA-10001457,90.24,6,0,41.5104,6
2493,CA-2014-144624,19/11/2014,23/11/2014,Standard Class,JM-15865,TEC-PH-10002885,4548.81,7,0,1228.1787,2
2494,CA-2016-146206,10/9/2016,14/9/2016,Second Class,KT-16480,FUR-TA-10004086,300.93,5,0.3,-34.392,3
2495,CA-2016-146206,10/9/2016,14/9/2016,Second Class,KT-16480,TEC-PH-10000895,719.96,5,0.2,53.997,8
2496,CA-2014-136644,16/6/2014,22/6/2014,Standard Class,SC-20575,FUR-CH-10000225,647.84,8,0,32.392,9
2497,CA-2015-122371,26/9/2015,1/10/2015,Standard Class,BS-11800,OFF-ST-10002370,64.17,3,0,18.6093,9
2498,CA-2015-122371,26/9/2015,1/10/2015,Standard Class,BS-11800,OFF-EN-10000056,124.46,2,0,58.4962,9
2499,CA-2016-126935,19/5/2016,24/5/2016,Standard Class,BT-11395,OFF-BI-10004817,9.584,1,0.2,3.3544,1
2500,US-2017-133781,22/6/2017,23/6/2017,First Class,DC-12850,OFF-EN-10004483,37.608,3,0.2,12.6927,2
2501,CA-2017-131618,17/6/2017,20/6/2017,First Class,LS-17200,OFF-PA-10001892,12.224,2,0.2,4.4312,9
2502,CA-2017-131618,17/6/2017,20/6/2017,First Class,LS-17200,OFF-BI-10000546,2.304,4,0.8,-3.5712,9
2503,CA-2017-131618,17/6/2017,20/6/2017,First Class,LS-17200,OFF-BI-10001294,9.36,4,0.8,-16.38,5
2504,CA-2016-149482,14/11/2016,19/11/2016,Standard Class,RR-19315,OFF-LA-10000248,7.38,2,0,3.4686,3
2505,CA-2014-143917,25/7/2014,27/7/2014,Second Class,KL-16645,OFF-ST-10001228,53.72,4,0,15.0416,5
2506,CA-2014-143917,25/7/2014,27/7/2014,Second Class,KL-16645,OFF-SU-10000151,8187.65,5,0,327.506,3
2507,CA-2014-143917,25/7/2014,27/7/2014,Second Class,KL-16645,FUR-FU-10004351,77.92,8,0,34.2848,8
2508,CA-2015-120397,2/7/2015,2/7/2015,Same Day,RB-19435,OFF-AP-10001293,32.784,4,0.8,-85.2384,8
2509,CA-2017-163902,2/3/2017,8/3/2017,Standard Class,MY-17380,TEC-PH-10000675,196.776,3,0.2,14.7582,6
2510,CA-2017-163902,2/3/2017,8/3/2017,Standard Class,MY-17380,TEC-AC-10000580,479.94,6,0,52.7934,8
2511,CA-2016-136812,18/11/2016,23/11/2016,Standard Class,AW-10930,OFF-ST-10003470,1117.92,4,0,55.896,3
2512,CA-2015-102722,18/4/2015,19/4/2015,First Class,KW-16570,TEC-AC-10003116,106.5,6,0,41.535,2
2513,CA-2017-155089,2/12/2017,6/12/2017,Standard Class,DB-12910,OFF-BI-10002429,45.66,5,0.7,-33.484,8
2514,CA-2016-124506,11/11/2016,17/11/2016,Standard Class,BB-11545,TEC-AC-10003280,95.968,4,0.2,1.1996,4
2515,CA-2016-124506,11/11/2016,17/11/2016,Standard Class,BB-11545,FUR-CH-10004540,47.992,2,0.3,-2.0568,6
2516,CA-2014-106572,5/9/2014,10/9/2014,Standard Class,NP-18700,OFF-ST-10000585,264.32,2,0.2,19.824,7
2517,CA-2014-128888,15/11/2014,22/11/2014,Standard Class,PB-19105,OFF-EN-10003001,604.656,9,0.2,204.0714,2
2518,CA-2017-123134,2/5/2017,7/5/2017,Standard Class,DW-13585,FUR-FU-10003975,129.93,3,0,12.993,8
2519,CA-2016-124352,15/10/2016,21/10/2016,Standard Class,CD-12790,OFF-LA-10004559,20.16,7,0,9.8784,7
2520,CA-2016-124352,15/10/2016,21/10/2016,Standard Class,CD-12790,OFF-LA-10003223,29.46,6,0,14.4354,5
2521,CA-2016-124352,15/10/2016,21/10/2016,Standard Class,CD-12790,OFF-AP-10002651,868.59,3,0,251.8911,8
2522,CA-2016-124352,15/10/2016,21/10/2016,Standard Class,CD-12790,OFF-PA-10003177,12.96,2,0,6.2208,7
2523,CA-2016-124352,15/10/2016,21/10/2016,Standard Class,CD-12790,TEC-PH-10003442,5.5,1,0,1.375,8
2524,CA-2016-124352,15/10/2016,21/10/2016,Standard Class,CD-12790,OFF-BI-10000977,121.6,4,0,55.936,5
2525,CA-2015-124541,6/4/2015,10/4/2015,Standard Class,TT-21220,OFF-AR-10004078,42.048,9,0.2,5.256,2
2526,CA-2015-124541,6/4/2015,10/4/2015,Standard Class,TT-21220,TEC-AC-10002550,25.488,2,0.2,4.4604,1
2527,CA-2015-124541,6/4/2015,10/4/2015,Standard Class,TT-21220,OFF-BI-10004965,6.9,3,0.8,-12.075,4
2528,CA-2015-124541,6/4/2015,10/4/2015,Standard Class,TT-21220,OFF-BI-10004209,9.648,6,0.8,-16.884,8
2529,CA-2015-124541,6/4/2015,10/4/2015,Standard Class,TT-21220,OFF-PA-10001526,7.968,2,0.2,2.8884,7
2530,CA-2014-108707,24/10/2014,29/10/2014,Standard Class,DB-12910,OFF-PA-10000788,10.368,2,0.2,3.6288,6
2531,CA-2014-111500,17/8/2014,21/8/2014,Standard Class,DJ-13510,OFF-PA-10000595,114.2,5,0,52.532,7
2532,CA-2014-111500,17/8/2014,21/8/2014,Standard Class,DJ-13510,OFF-BI-10000829,17.96,4,0,8.2616,4
2533,CA-2014-111500,17/8/2014,21/8/2014,Standard Class,DJ-13510,OFF-FA-10002676,12.67,7,0,4.5612,5
2534,CA-2014-111500,17/8/2014,21/8/2014,Standard Class,DJ-13510,TEC-AC-10000844,339.96,4,0,122.3856,7
2535,US-2017-117723,15/8/2017,18/8/2017,Second Class,DL-13495,OFF-ST-10004459,1801.632,6,0.2,-337.806,9
2536,CA-2015-143238,6/9/2015,8/9/2015,First Class,LO-17170,TEC-AC-10003499,46.32,4,0,18.0648,6
2537,CA-2015-168746,27/1/2015,29/1/2015,Second Class,SV-20365,FUR-CH-10000513,181.986,2,0.3,-54.5958,7
2538,CA-2015-168746,27/1/2015,29/1/2015,Second Class,SV-20365,TEC-PH-10000895,431.976,4,0.4,-100.7944,6
2539,CA-2015-168746,27/1/2015,29/1/2015,Second Class,SV-20365,TEC-PH-10002555,155.37,1,0.4,-36.253,2
2540,CA-2015-113404,16/7/2015,16/7/2015,Same Day,EM-13810,FUR-CH-10003312,1348.704,6,0.2,-219.1644,9
2541,CA-2015-113404,16/7/2015,16/7/2015,Same Day,EM-13810,FUR-CH-10004086,700.152,3,0.2,78.7671,6
2542,CA-2016-144792,30/4/2016,4/5/2016,Standard Class,KD-16615,FUR-FU-10002759,111.888,7,0.2,22.3776,6
2543,CA-2014-164385,26/9/2014,1/10/2014,Second Class,NB-18580,OFF-AP-10002191,143.952,3,0.2,14.3952,5
2544,US-2016-114174,8/9/2016,14/9/2016,Standard Class,AP-10720,FUR-BO-10003450,173.94,3,0,13.9152,6
2545,US-2016-114174,8/9/2016,14/9/2016,Standard Class,AP-10720,OFF-LA-10000248,14.76,4,0,6.9372,9
2546,CA-2017-108070,16/4/2017,20/4/2017,Standard Class,JE-15745,OFF-ST-10004804,205.92,4,0,2.0592,5
2547,CA-2017-108070,16/4/2017,20/4/2017,Standard Class,JE-15745,FUR-BO-10001337,102.833,1,0.15,-6.049,5
2548,US-2015-128090,16/8/2015,22/8/2015,Standard Class,JM-15865,OFF-AR-10002255,2.304,1,0.2,0.2592,4
2549,US-2015-128090,16/8/2015,22/8/2015,Standard Class,JM-15865,TEC-PH-10002624,1879.96,5,0.2,211.4955,7
2550,US-2015-128090,16/8/2015,22/8/2015,Standard Class,JM-15865,OFF-PA-10001878,313.024,8,0.2,105.6456,4
2551,US-2015-128090,16/8/2015,22/8/2015,Standard Class,JM-15865,OFF-LA-10000452,5.04,2,0.2,1.764,7
2552,CA-2017-101042,19/11/2017,23/11/2017,Standard Class,AB-10105,FUR-FU-10004665,821.88,6,0,213.6888,8
2553,CA-2017-101042,19/11/2017,23/11/2017,Standard Class,AB-10105,OFF-BI-10000088,21.96,2,0,10.7604,1
2554,CA-2016-155439,14/9/2016,18/9/2016,Standard Class,PN-18775,OFF-PA-10000029,25.92,4,0,12.4416,6
2555,CA-2016-118626,15/8/2016,20/8/2016,Standard Class,JC-15775,TEC-PH-10000369,705.544,7,0.2,70.5544,7
2556,CA-2015-111458,26/9/2015,30/9/2015,Standard Class,PF-19165,TEC-AC-10001590,50,2,0,12,7
2557,US-2016-126844,8/10/2016,14/10/2016,Standard Class,BW-11110,FUR-FU-10004909,51.712,8,0.6,-32.32,9
2558,US-2015-112508,24/3/2015,30/3/2015,Standard Class,BP-11185,OFF-AP-10002287,6.992,2,0.2,0.5244,6
2559,CA-2015-147788,31/5/2015,4/6/2015,Standard Class,TM-21010,FUR-BO-10004357,1406.86,7,0,140.686,3
2560,CA-2015-147788,31/5/2015,4/6/2015,Standard Class,TM-21010,OFF-LA-10003766,15.75,5,0,7.56,5
2561,CA-2015-147788,31/5/2015,4/6/2015,Standard Class,TM-21010,OFF-ST-10000046,323.1,2,0,61.389,1
2562,CA-2015-144288,25/12/2015,31/12/2015,Standard Class,MB-17305,OFF-LA-10003190,9.216,4,0.2,3.3408,9
2563,CA-2015-144288,25/12/2015,31/12/2015,Standard Class,MB-17305,OFF-PA-10002787,10.368,2,0.2,3.6288,6
2564,CA-2015-110632,17/3/2015,22/3/2015,Second Class,HR-14830,TEC-AC-10000387,15.02,1,0,2.7036,1
2565,CA-2015-110632,17/3/2015,22/3/2015,Second Class,HR-14830,OFF-ST-10001291,33.82,2,0,9.1314,4
2566,CA-2017-109589,21/12/2017,24/12/2017,First Class,BD-11635,TEC-AC-10003116,71,4,0,27.69,5
2567,CA-2017-123967,1/11/2017,3/11/2017,Second Class,SF-20200,OFF-BI-10001308,25.12,5,0.2,7.85,5
2568,CA-2017-123967,1/11/2017,3/11/2017,Second Class,SF-20200,FUR-TA-10003954,2665.62,9,0,239.9058,8
2569,CA-2017-148929,7/9/2017,11/9/2017,Standard Class,SP-20620,OFF-ST-10003282,478.08,8,0,133.8624,7
2570,CA-2017-134404,27/12/2017,27/12/2017,Same Day,DR-12880,TEC-PH-10000576,164.388,2,0.4,-35.6174,5
2571,CA-2017-134404,27/12/2017,27/12/2017,Same Day,DR-12880,OFF-AR-10004441,13.248,4,0.2,3.6432,2
2572,CA-2017-109778,16/7/2017,21/7/2017,Standard Class,VM-21685,OFF-AR-10003759,2.912,2,0.2,0.91,9
2573,CA-2016-155845,12/8/2016,15/8/2016,Second Class,CM-12235,TEC-AC-10004145,1399.944,7,0.2,52.4979,9
2574,CA-2017-145128,9/7/2017,14/7/2017,Standard Class,SM-20320,FUR-FU-10000293,526.45,5,0,31.587,6
2575,CA-2014-129091,22/11/2014,27/11/2014,Standard Class,RA-19885,OFF-EN-10004955,16.23,3,0,7.9527,7
2576,CA-2014-129091,22/11/2014,27/11/2014,Standard Class,RA-19885,OFF-BI-10001071,319.9,5,0,156.751,9
2577,CA-2014-129091,22/11/2014,27/11/2014,Standard Class,RA-19885,OFF-EN-10001990,11.36,2,0,5.3392,8
2578,CA-2014-129091,22/11/2014,27/11/2014,Standard Class,RA-19885,OFF-AP-10002734,675.12,3,0,290.3016,6
2579,US-2014-155502,26/1/2014,31/1/2014,Standard Class,SD-20485,FUR-FU-10004587,62.82,3,0,30.7818,6
2580,US-2014-155502,26/1/2014,31/1/2014,Standard Class,SD-20485,OFF-ST-10004337,489.92,8,0,0,8
2581,US-2014-155502,26/1/2014,31/1/2014,Standard Class,SD-20485,OFF-PA-10003072,19.44,3,0,9.3312,9
2582,US-2014-155502,26/1/2014,31/1/2014,Standard Class,SD-20485,OFF-PA-10000380,16.68,2,0,8.34,4
2583,US-2014-155502,26/1/2014,31/1/2014,Standard Class,SD-20485,TEC-PH-10004833,155.35,13,0,0,4
2584,US-2014-155502,26/1/2014,31/1/2014,Standard Class,SD-20485,FUR-FU-10001847,12.42,3,0,4.4712,6
2585,US-2014-155502,26/1/2014,31/1/2014,Standard Class,SD-20485,TEC-PH-10002103,187.98,2,0,52.6344,9
2586,CA-2015-121041,3/11/2015,10/11/2015,Standard Class,CS-12250,OFF-EN-10001137,6.608,2,0.2,2.1476,6
2587,CA-2017-131695,30/6/2017,6/7/2017,Standard Class,RA-19285,OFF-ST-10001476,248.57,7,0,67.1139,7
2588,CA-2017-131695,30/6/2017,6/7/2017,Standard Class,RA-19285,FUR-FU-10002045,22.23,1,0,9.7812,7
2589,CA-2016-137729,5/5/2016,9/5/2016,Standard Class,BF-11005,OFF-ST-10001505,5.98,1,0,1.0166,6
2590,CA-2016-137729,5/5/2016,9/5/2016,Standard Class,BF-11005,TEC-PH-10001433,246.168,3,0.2,21.5397,7
2591,US-2016-115455,8/9/2016,14/9/2016,Standard Class,SE-20110,FUR-FU-10004671,14.136,2,0.6,-7.7748,6
2592,US-2016-115455,8/9/2016,14/9/2016,Standard Class,SE-20110,FUR-TA-10003569,601.47,3,0.5,-300.735,8
